Time (UTC),Conversation ID,Message ID,Sender Name,Message Content,is_follow_up,is_follow_up_unmapped,main_use_case,sub_use_case,classification_reason
23-04-2026 05:05:01,01KPWBJE2YK1ZW2P2H94FWS5ZA,01KPWBM2A22NQSJP8VYJ6GMDKS,,"Dựa trên các tài liệu được cung cấp, Công ty TNHH Kiểm toán và Tư vấn Kansa Việt Nam có tên trong danh sách các doanh nghiệp đủ điều kiện kinh doanh dịch vụ kiểm toán.

Thông tin chi tiết về doanh nghiệp này như sau:
- **Địa chỉ trụ sở chính:** Đội 9, Xã Ngọc Hồi, Huyện Thanh Trì, Thành phố Hà Nội, Việt Nam.
- **Người phụ trách/đại diện:** Lê Minh Hải và Lê Việt Hưng.
- **Số giấy phép/quyết định:** 257/KDKT, cấp ngày 27/12/2024.

Ngoài ra, công ty này cũng nằm trong danh sách tổ chức giám định tư pháp theo vụ việc lĩnh vực kế toán, kiểm toán.

---
**Nguồn tham khảo:**
1. [DANH SÁCH DOANH NGHIỆP KIỂM TOÁN ĐỦ ĐIỀU KIỆN KINH DOANH DỊCH VỤ KIỂM TOÁN](https://mof.gov.vn/bo-tai-chinh/cong-khai-danh-sach-kiem-toan-vien-hanh-nghe-va-doanh-nghiep-kiem-toan/mofucm343152)
2. [DANH SÁCH DOANH NGHIỆP KIỂM TOÁN ĐỦ ĐIỀU KIỆN KINH DOANH DỊCH VỤ KIỂM TOÁN](https://mof.gov.vn/bo-tai-chinh/cong-khai-danh-sach-kiem-toan-vien-hanh-nghe-va-doanh-nghiep-kiem-toan/mofucm340937)
3. [DANH SÁCH DOANH NGHIỆP KIỂM TOÁN ĐỦ ĐIỀU KIỆN KINH DOANH DỊCH VỤ KIỂM TOÁN (Cập nhật đến ngày 02/04/2026)](https://mof.gov.vn/bo-tai-chinh/cong-khai-danh-sach-kiem-toan-vien-hanh-nghe-va-doanh-nghiep-kiem-toan/danh-sach-doanh-nghiep-kiem-toan-du-dieu-kien-kinh-doanh-dich-vu-kiem-toan-cap-nhat-den-ngay-02042026)
4. [DANH SÁCH DOANH NGHIỆP KIỂM TOÁN ĐỦ ĐIỀU KIỆN KINH DOANH DỊCH VỤ KIỂM TOÁN (Cập nhật đến ngày 31/03/2026)](https://mof.gov.vn/bo-tai-chinh/cong-khai-danh-sach-kiem-toan-vien-hanh-nghe-va-doanh-nghiep-kiem-toan/danh-sach-doanh-nghiep-kiem-toan-du-dieu-kien-kinh-doanh-dich-vu-kiem-toan-cap-nhat-den-ngay-31032026)
5. [DANH SÁCH DOANH NGHIỆP KIỂM TOÁN ĐỦ ĐIỀU KIỆN KINH DOANH DỊCH VỤ KIỂM TOÁN (Cập nhật đến ngày 08/04/2026)](https://mof.gov.vn/bo-tai-chinh/cong-khai-danh-sach-kiem-toan-vien-hanh-nghe-va-doanh-nghiep-kiem-toan//danh-sach-doanh-nghiep-kiem-toan-du-dieu-kien-kinh-doanh-dich-vu-kiem-toan-cap-nhat-den-ngay-08042026)
6. [DANH SÁCH DOANH NGHIỆP KIỂM TOÁN ĐỦ ĐIỀU KIỆN KINH DOANH DỊCH VỤ KIỂM TOÁN (Cập nhật đến ngày 11/04/2025)](https://mof.gov.vn/bo-tai-chinh/cong-khai-danh-sach-kiem-toan-vien-hanh-nghe-va-doanh-nghiep-kiem-toan/mofucm347177)
7. [QUYẾT ĐỊNH Về việc công nhận tổ chức giám định tư pháp theo vụ việc lĩnh vực kế toán, kiểm toán](https://vbpq.mof.gov.vn/Detail?contentType=LegalDocument&id=499154&tab=99)

---
Bạn có muốn tìm hiểu thêm về danh sách các kiểm toán viên hành nghề thuộc công ty này không?",False,False,,,
23-04-2026 05:06:35,01KPWBJE2YK1ZW2P2H94FWS5ZA,01KPWBQ69MN5G8VK9FHDNE8BTD,BP,Tôi muốn tìm hiểu thêm về danh sách các kiểm toán viên hành nghề thuộc công ty này?,True,False,Tình huống TTHC,,Tiếp tục tình huống kiểm tra thông tin kiểm toán viên của công ty
23-04-2026 05:06:42,01KPWBJE2YK1ZW2P2H94FWS5ZA,01KPWBQ6ABD4BK60SER2WDDPGS,,"Dưới đây là danh sách các kiểm toán viên hành nghề thuộc Công ty TNHH Kiểm toán và Tư vấn Kansa Việt Nam dựa trên các tài liệu cập nhật mới nhất (tính đến ngày 31/03/2026):

*   **Lê Minh Hải**: Tổng Giám đốc.
*   **Lê Việt Hưng**: Giám đốc.
*   **Nguyễn Thị Thu Huyền**.
*   **Nguyễn Thị Lệ Thương**.
*   **Lê Văn Hùng**.

Ngoài ra, theo các danh sách cập nhật trước đó, công ty còn có kiểm toán viên **Nguyễn Hà Linh**.

---
**Nguồn tham khảo:**
1. [DANH SÁCH KIỂM TOÁN VIÊN HÀNH NGHỀ ĐÃ ĐƯỢC CẤP GIẤY CHỨNG NHẬN ĐĂNG KÝ HÀNH NGHỀ KIỂM TOÁN (Cập nhật đến ngày 31/03/2026)](https://mof.gov.vn/bo-tai-chinh/cong-khai-danh-sach-kiem-toan-vien-hanh-nghe-va-doanh-nghiep-kiem-toan/danh-sach-kiem-toan-vien-hanh-nghe-da-duoc-cap-giay-chung-nhan-dang-ky-hanh-nghe-kiem-toan-cap-nhat-den-ngay-31032026)
2. [DANH SÁCH KIỂM TOÁN VIÊN HÀNH NGHỀ ĐÃ ĐƯỢC CẤP GIẤY CHỨNG NHẬN ĐĂNG KÝ HÀNH NGHỀ KIỂM TOÁN (Cập nhật đến ngày 18/02/2025)](https://mof.gov.vn/bo-tai-chinh/cong-khai-danh-sach-kiem-toan-vien-hanh-nghe-va-doanh-nghiep-kiem-toan/mofucm343150)

---
Bạn có muốn biết thêm về thời hạn hiệu lực của giấy chứng nhận đăng ký hành nghề của các kiểm toán viên này không?",False,False,,,
23-04-2026 05:07:34,01KPWBJE2YK1ZW2P2H94FWS5ZA,01KPWBS021FTWSAPPXSRTBTBA9,BP,Cảm ơn bạn,False,False,Small talk,,Thông điệp cảm ơn
23-04-2026 05:07:37,01KPWBJE2YK1ZW2P2H94FWS5ZA,01KPWBS02VV5T3BP104R17CNM0,,"Không có gì ạ. Nếu bạn cần hỗ trợ thêm bất kỳ thông tin nào khác liên quan đến Bộ Tài Chính, đừng ngần ngại đặt câu hỏi cho tôi nhé.

Chúc bạn một ngày tốt lành!",False,False,,,
23-04-2026 05:46:08,01KPWDYGC26F2FJRH3N17NCPME,01KPWDZKKE0Q151VFJ4D806M84,Bé,"nguồn thu ngân sách vẫn phụ thuộc nhiều vào thuế gián thu, thu từ xuất nhập khẩu và dầu thô (Bộ Tài chính, 2023)",False,False,Tra cứu & cập nhật CS,,Yêu cầu thông tin về chính sách thu ngân sách hiện hành
23-04-2026 05:46:19,01KPWDYGC26F2FJRH3N17NCPME,01KPWDZKM595SYKNSFTAK6Q18H,,"Dựa trên các báo cáo quyết toán ngân sách nhà nước năm 2023 của Bộ Tài chính, các thông tin liên quan đến các nguồn thu bạn đề cập được ghi nhận cụ thể như sau:

* **Thu từ dầu thô:** Quyết toán đạt **61.971 tỷ đồng**, tăng 47,6% so với dự toán (dự toán là 42.000 tỷ đồng).
* **Thu từ hoạt động xuất nhập khẩu:**
    * Tổng số thu từ hoạt động xuất nhập khẩu đạt **368.593 tỷ đồng**, đạt 86,7% so với dự toán.
    * Thu cân đối từ hoạt động xuất nhập khẩu đạt **219.651 tỷ đồng**, đạt 91,9% so với dự toán.
    * Trong đó, các khoản thu cụ thể bao gồm: Thuế giá trị gia tăng thu từ hàng hóa nhập khẩu đạt 281.220 tỷ đồng; Thuế xuất khẩu đạt 8.541 tỷ đồng; Thuế nhập khẩu đạt 44.141 tỷ đồng; Thuế tiêu thụ đặc biệt thu từ hàng hóa nhập khẩu đạt 32.953 tỷ đồng.
* **Thu nội địa (bao gồm các loại thuế gián thu):** Quyết toán đạt **1.483.781 tỷ đồng**, tăng 11,2% so với dự toán.

Tổng quyết toán thu ngân sách nhà nước năm 2023 là **1.770.776 tỷ đồng**, đạt 109,3% so với dự toán.

---
**Nguồn tham khảo:**
1. [QUYẾT ĐỊNH Về việc công bố công khai quyết toán ngân sách nhà nước năm 2023](https://vbpq.mof.gov.vn/Detail?contentType=LegalDocument&id=469646&tab=99)
2. [BÁO CÁO THUYẾT MINH Quyết toán ngân sách nhà nước năm 2023 (Kèm theo Quyết định số 2557/QĐ-BTC ngày 23 tháng 7 năm 2025 của Bộ Tài chính)](https://mof.gov.vn/bo-tai-chinh/nam-2023/quyet-dinh-2557qd-btc-ve-viec-cong-bo-cong-khai-quyet-toan-ngan-sach-nha-nuoc-nam-2023)

---
Bạn có muốn tìm hiểu thêm về cơ cấu chi ngân sách nhà nước năm 2023 không?",False,False,,,
23-04-2026 05:47:14,01KPWE12WPAW9EKVMSKMZZ4T2R,01KPWE1MGV2F2A08XQHF4SQANS,Guest-10299956,"nguồn thu ngân sách vẫn phụ thuộc nhiều vào thuế gián thu, thu từ xuất nhập khẩu và dầu thô (Bộ Tài chính, 2023)",False,False,Tra cứu & cập nhật CS,,Yêu cầu thông tin về chính sách thu ngân sách hiện hành
23-04-2026 05:47:23,01KPWE12WPAW9EKVMSKMZZ4T2R,01KPWE1MHJ413ZPS5RDQFBW7NE,,"Dựa trên các báo cáo quyết toán ngân sách nhà nước năm 2023, thông tin về các nguồn thu chính như sau:

* **Thu nội địa:** Quyết toán đạt 1.483.781 tỷ đồng, tăng 11,2% so với dự toán.
* **Thu từ dầu thô:** Quyết toán đạt 61.971 tỷ đồng, tăng 19.971 tỷ đồng (tương ứng tăng 47,6%) so với dự toán. Trong đó, giá dầu thanh toán bình quân đạt 88 USD/thùng.
* **Thu cân đối từ hoạt động xuất nhập khẩu:** Quyết toán đạt 219.651 tỷ đồng, giảm 19.349 tỷ đồng (tương ứng giảm 8,1%) so với dự toán. Nguyên nhân chủ yếu do thương mại toàn cầu giảm sút và tổng cầu hàng hóa thế giới giảm.

Ngoài ra, cơ cấu thu ngân sách đang có sự chuyển dịch theo hướng bền vững hơn, tăng dần tỷ trọng thu nội địa nhằm bù đắp cho việc giảm thu từ thuế xuất nhập khẩu (do thực hiện các cam kết quốc tế) và giảm nguồn thu từ dầu mỏ (do biến động giá dầu thế giới).

---
**Nguồn tham khảo:**
1. [QUYẾT ĐỊNH Về việc công bố công khai quyết toán ngân sách nhà nước năm 2023](https://vbpq.mof.gov.vn/Detail?contentType=LegalDocument&id=469646&tab=99)
2. [BÁO CÁO THUYẾT MINH Quyết toán ngân sách nhà nước năm 2023 (Kèm theo Quyết định số 2557/QĐ-BTC ngày 23 tháng 7 năm 2025 của Bộ Tài chính)](https://mof.gov.vn/bo-tai-chinh/nam-2023/quyet-dinh-2557qd-btc-ve-viec-cong-bo-cong-khai-quyet-toan-ngan-sach-nha-nuoc-nam-2023)
3. [Tái cơ cấu ngân sách nhà nước và quản lý nợ công: Xây dựng nền tài chính quốc gia an toàn, bền vững](https://baodautu.vn/tai-co-cau-ngan-sach-nha-nuoc-va-quan-ly-no-cong-xay-dung-nen-tai-chinh-quoc-gia-an-toan-ben-vung-d361916.html)

---
Bạn có muốn tìm hiểu thêm về chi tiết quyết toán chi ngân sách nhà nước năm 2023 không?",False,False,,,
23-04-2026 05:48:31,01KPWE3887P71C7HVVG5MBS6V9,01KPWE3Z7K3E0X0M2G2SX346AS,Guest-70073678,"nguồn thu ngân sách vẫn phụ thuộc nhiều vào thuế gián thu, thu từ xuất nhập khẩu và dầu thô (Bộ Tài chính, 2023)",False,False,Tra cứu & cập nhật CS,,Yêu cầu thông tin về chính sách thu ngân sách hiện hành
23-04-2026 05:48:40,01KPWE3887P71C7HVVG5MBS6V9,01KPWE3Z8CWE02FBZKE3QXFH29,,"Dựa trên các báo cáo quyết toán ngân sách nhà nước năm 2023 từ Bộ Tài chính, thông tin về các nguồn thu chính mà bạn đề cập được thể hiện cụ thể như sau:

* **Thu từ dầu thô:** Năm 2023, quyết toán thu từ dầu thô đạt **61.971 tỷ đồng**, tăng 47,6% so với dự toán (dự toán là 42.000 tỷ đồng).
* **Thu cân đối từ hoạt động xuất nhập khẩu:** Quyết toán đạt **219.651 tỷ đồng**, giảm 8,1% so với dự toán (dự toán là 239.000 tỷ đồng). Trong đó, tổng số thu từ hoạt động xuất nhập khẩu đạt 368.593 tỷ đồng.
* **Thu nội địa (bao gồm các loại thuế gián thu):** Quyết toán thu nội địa đạt **1.483.781 tỷ đồng**, tăng 11,2% so với dự toán.

Ngoài ra, các báo cáo cũng ghi nhận xu hướng cơ cấu lại ngân sách theo hướng tăng dần tỷ trọng thu nội địa nhằm bù đắp cho việc giảm thu từ thuế xuất nhập khẩu (do thực hiện các cam kết quốc tế) và giảm nguồn thu từ dầu mỏ (do biến động giá dầu thế giới).

---
**Nguồn tham khảo:**
1. [QUYẾT ĐỊNH Về việc công bố công khai quyết toán ngân sách nhà nước năm 2023](https://vbpq.mof.gov.vn/Detail?contentType=LegalDocument&id=469646&tab=99)
2. [BÁO CÁO THUYẾT MINH Quyết toán ngân sách nhà nước năm 2023 (Kèm theo Quyết định số 2557/QĐ-BTC ngày 23 tháng 7 năm 2025 của Bộ Tài chính)](https://mof.gov.vn/bo-tai-chinh/nam-2023/quyet-dinh-2557qd-btc-ve-viec-cong-bo-cong-khai-quyet-toan-ngan-sach-nha-nuoc-nam-2023)
3. [Tái cơ cấu ngân sách nhà nước và quản lý nợ công: Xây dựng nền tài chính quốc gia an toàn, bền vững](https://baodautu.vn/tai-co-cau-ngan-sach-nha-nuoc-va-quan-ly-no-cong-xay-dung-nen-tai-chinh-quoc-gia-an-toan-ben-vung-d361916.html)

---
Bạn có muốn tìm hiểu thêm về chi tiết quyết toán chi ngân sách nhà nước năm 2023 không?",False,False,,,
23-04-2026 05:58:56,01KPWE3887P71C7HVVG5MBS6V9,01KPWEQ1A1RXFSH2B8EM87DC4N,Guest-70073678,Thất thu thuế 2022,False,False,Tra cứu & cập nhật CS,,Yêu cầu thông tin về chính sách thuế và tình hình thất thu năm 2022
23-04-2026 05:59:06,01KPWE3887P71C7HVVG5MBS6V9,01KPWEQ1AXR0P7XXJ4XR7CDXRB,,"Dựa trên các tài liệu được cung cấp, thông tin về tình trạng thất thu thuế và các hoạt động chống thất thu trong năm 2022 được tổng hợp như sau:

### 1. Kết quả thu ngân sách và công tác thanh tra, kiểm tra
Mặc dù có những thách thức, thu ngân sách do ngành Thuế quản lý năm 2022 vẫn đạt kết quả khá toàn diện:
* **Tổng thu ngân sách do ngành Thuế quản lý:** Ước đạt 1.460.100 tỷ đồng, đạt 124,3% dự toán pháp lệnh (vượt 285.200 tỷ đồng) và tăng 8,5% so với cùng kỳ năm 2021.
* **Kết quả thanh tra, kiểm tra 6 tháng đầu năm 2022:** Cơ quan thuế các cấp đã thực hiện 26.910 cuộc thanh tra, kiểm tra và kiểm tra 437.747 hồ sơ khai thuế tại cơ quan thuế. Số tiền kiến nghị xử lý qua công tác này là 18.813 tỷ đồng.
* **Hiệu quả từ việc thanh tra, kiểm tra (số liệu bổ sung):** Việc thanh tra, kiểm tra đã giúp tăng thu ngân sách gần 10.000 tỷ đồng thông qua các hoạt động truy thu, truy hoàn, phạt và giảm khấu trừ, giảm lỗ.

### 2. Các lĩnh vực trọng điểm về chống thất thu thuế năm 2022
Trong năm 2022, cơ quan thuế đã tập trung vào các lĩnh vực có nguy cơ thất thu cao:

* **Hoạt động chuyển nhượng bất động sản:**
    * Đây là lĩnh vực diễn ra phổ biến tình trạng mua bán ""hai giá"" (giá trên hợp đồng thấp hơn giá thực tế) để trốn thuế.
    * Để chống thất thu, Bộ Tài chính đã có văn bản chỉ đạo Tổng cục Thuế khẩn trương thực hiện các biện pháp chống thất thu trong hoạt động này.
    * Kết quả tích cực: Trong 2 tháng đầu năm 2022, tại TP. Hồ Chí Minh, số thu thuế từ hoạt động chuyển nhượng bất động sản đạt 1.238 tỷ đồng (tăng 71,8% so với cùng kỳ năm 2020), cho thấy hiệu quả trong quản lý chống thất thu.
* **Thương mại điện tử và kinh doanh trên nền tảng số:** Đây được xác định là bài toán nan giải và là lĩnh vực trọng tâm cần tập trung phân tích rủi ro để chống thất thu.
* **Các lĩnh vực khác:** Chuyển nhượng vốn, mua bán, sáp nhập doanh nghiệp cũng nằm trong danh mục các lĩnh vực cần tăng cường thanh tra, kiểm tra để chống thất thu.

---
**Nguồn tham khảo:**
1. [Ngành Thuế: Đột phá, sáng tạo trong thực hiện nhiệm vụ năm 2022 | Thời báo Tài chính Việt Nam](https://thoibaotaichinhvietnam.vn/nganh-thue-dot-pha-sang-tao-trong-thuc-hien-nhiem-vu-nam-2022-118910.html)
2. [Kết quả điều hành tài chính](https://tapchikinhtetaichinh.vn/dong-su-kien/ket-qua-dieu-hanh-tai-chinh-ngan-sach-nha-nuoc-6-thang-dau-nam-2022.topic)
3. [Chủ động ứng dụng công nghệ thông tin để nâng cao hiệu quả quản lý thuế | Thời báo Tài chính Việt Nam](https://thoibaotaichinhvietnam.vn/chu-dong-ung-dung-cong-nghe-thong-tin-de-nang-cao-hieu-qua-quan-ly-thue-114223.html)
4. [Chống thất thu thuế trong hoạt động chuyển nhượng bất động sản](https://tapchikinhtetaichinh.vn/dong-su-kien/chong-that-thu-thue-trong-hoat-dong-chuyen-nhuong-bat-dong-san.topic)
5. [Kết quả tìm kiếm từ khóa : Huy An (T/h)](https://tapchikinhtetaichinh.vn/search_enginer.html?p=tim-kiem&q=Huy%20An%20(T/h)&s_cond=3)
6. [Podcasts](https://thoibaotaichinhvietnam.vn/podcasts&BRSR=1104)
7. [Dòng sự kiện](https://tapchikinhtetaichinh.vn/dong-su-kien&BRSR=230)
8. [Tiêu điểm](https://tapchikinhtetaichinh.vn/tieu-diem&BRSR=230)
9. [Thời sự](https://thoibaotaichinhvietnam.vn/video/thong-tin-tai-chinh&BRSR=1140)
10. [Podcasts](https://thoibaotaichinhvietnam.vn/podcasts&BRSR=1152)
11. [Podcasts](https://thoibaotaichinhvietnam.vn/podcasts&BRSR=996)
12. [Thời sự](https://thoibaotaichinhvietnam.vn/video/thong-tin-tai-chinh&BRSR=1050)

---
Bạn có muốn tìm hiểu thêm về kết quả thực hiện nhiệm vụ thu ngân sách nhà nước năm 2023 không?",False,False,,,
23-04-2026 06:10:17,01KPWFA8CS41DCTHK51092Q8A6,01KPWFBV4C41AQFE8WTF31A7MR,Nguyễn Thị Ánh Duyên,Tôi cần gửi đơn khiếu nại tố cáo công ty  thuộc quản lý của Cục Thuế TP Hà Nội,False,False,Tình huống TTHC,,Tình huống xử lý khiếu nại tại Cục Thuế TP Hà Nội
23-04-2026 06:10:24,01KPWFA8CS41DCTHK51092Q8A6,01KPWFBV4VB3P0G25WAW504138,,"Để gửi đơn khiếu nại hoặc tố cáo liên quan đến các công ty thuộc sự quản lý của Cục Thuế TP Hà Nội, bạn có thể thực hiện theo các thông tin liên hệ của Cục Thuế như sau:

**Thông tin liên hệ Cục Thuế TP Hà Nội:**
*   **Địa chỉ:** Số 1A Nguyễn Công Trứ, Phường Hai Bà Trưng, Thành phố Hà Nội.
*   **Điện thoại:** (024) 39712555.
*   **Fax:** (024) 39712286.
*   **Website:** www.gdt.gov.vn.

Ngoài ra, nếu bạn có các phản ánh, kiến nghị về hành vi chậm trễ, gây phiền hà hoặc không thực hiện đúng quy định của cán bộ, công chức trong giải quyết thủ tục hành chính, bạn cũng có thể gửi đến Bộ Tài chính qua các kênh:
*   **Địa chỉ:** Bộ Tài chính, 28 Trần Hưng Đạo, Quận Hoàn Kiếm, Thành phố Hà Nội.
*   **Số điện thoại:** 024.22202828 (số máy lẻ: 2091 hoặc 2155).
*   **Email:** pakn@mof.gov.vn.

---
**Nguồn tham khảo:**
1. [Cục Thuế](https://mof.gov.vn/bo-tai-chinh/btcvn/cuc-thue)
2. [Phản ánh kiến nghị](https://mof.gov.vn/bo-tai-chinh/btcvn/phan-anh-kien-nghi)

---
Bạn có muốn biết thêm thông tin về chức năng, nhiệm vụ của Cục Thuế không?",False,False,,,
23-04-2026 07:04:39,01KPWJDYXGT4BQT8MAV998F53F,01KPWJFC8HY3A5FRWWFXT3TYHT,Nguyen Hien,Tôi muốn hỏi nhà đầu tư có được thuê đất mặt nước hồ thủy điện để thực hiện dự án đầu tư không?,False,False,Thông tin đơn vị trực thuộc,Tình huống nhiệm vụ đơn vị,"Tình huống hỏi về quyền hạn của nhà đầu tư liên quan đến đất mặt nước, cần xác định đơn vị phụ trách (Vụ Giám sát và Thẩm định đầu tư)"
23-04-2026 07:04:48,01KPWJDYXGT4BQT8MAV998F53F,01KPWJFC9A2DV0BBGDNTETEFR7,,"Bạn đang quan tâm đến việc nhà đầu tư có thể thuê mặt nước hồ thủy điện để thực hiện các dự án đầu tư hay không.

Một số văn bản liên quan đến vấn đề bạn đề cập:
- Nghị định số 46/2014/NĐ-CP quy định về thu tiền thuê đất, thuê mặt nước, trong đó có các quy định về việc xác định diện tích mặt nước thuê và các chính sách miễn, giảm tiền thuê mặt nước.
- Luật Thủy lợi quy định về các hoạt động phải có giấy phép của cơ quan nhà nước có thẩm quyền trong phạm vi bảo vệ công trình thủy lợi, bao gồm việc xây dựng công trình mới.
- Các báo cáo về hoạt động đầu tư cho thấy thực tế đang có các đề xuất và triển khai các dự án như điện mặt trời nổi trên hồ thủy điện.

Vì đây là trường hợp cụ thể cần phân tích chuyên sâu, bạn nên gửi câu hỏi trực tiếp tại [Hỏi đáp chính sách tài chính](https://portal.mof.gov.vn/hoidapcstc) để được tư vấn chính xác nhất.

---
**Nguồn tham khảo:**
1. [https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tVLLbsIwEPyVcuBoeYOd1zGkiAQCCFUNxJfIeZKWOKG10sfX40CvlFYIH7xa7Xhm1hrM8BYzwbuq5LJqBN-rPmJG7K7nbjgPAcDWR-AvJuFj4Biw0gCHmGGWCtnKHY7KTD6kjZC5kEN457HqT7XjIuFiCF2yy853LFM1GoFmINCHkANJTDsnKCt0C9HCtBDXKCBqQ2LoJDNAt3uhNq0yHP0JvbnmnKkxXDgOqPfsBHGnjkfNAMCiUwCfjldLz11r4JMfwC8ckfJgXvTgjfCmq_IP_Cyat1p99tM_V_SuKmg3KlyhJ3elt-FG-hlm5b5JzjGuXg4H5qis9vn8lHh737C2dW2RL_RaLCaERrPue7xEfQmcweAIbWg1Sw!!/dz/d5/L2dBISEvZ0FBIS9nQSEh/](https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tVLLbsIwEPyVcuBoeYOd1zGkiAQCCFUNxJfIeZKWOKG10sfX40CvlFYIH7xa7Xhm1hrM8BYzwbuq5LJqBN-rPmJG7K7nbjgPAcDWR-AvJuFj4Biw0gCHmGGWCtnKHY7KTD6kjZC5kEN457HqT7XjIuFiCF2yy853LFM1GoFmINCHkANJTDsnKCt0C9HCtBDXKCBqQ2LoJDNAt3uhNq0yHP0JvbnmnKkxXDgOqPfsBHGnjkfNAMCiUwCfjldLz11r4JMfwC8ckfJgXvTgjfCmq_IP_Cyat1p99tM_V_SuKmg3KlyhJ3elt-FG-hlm5b5JzjGuXg4H5qis9vn8lHh737C2dW2RL_RaLCaERrPue7xEfQmcweAIbWg1Sw!!/dz/d5/L2dBISEvZ0FBIS9nQSEh/)
2. [THÔNG TƯ](https://www.gdt.gov.vn/wps/portal/!ut/p/z1/vVLLbsIwEPyVcsgx8jpxXseQIhKeQlUD8QU577TgJK1JC19fAz30QmmFWl_Wox3P7FqDKFohyllXFUxUNWcbiSNqrr3F2AvHIQA4hgbBdBDeT1wT5hhQiCiiCReNKFFUpOIuqbnIuFDgla0lPtWO8ZjxL9emZE272ytwhmtR1rwQOwU0wESB3E4MU9OxmieOphJwQGWORdQstRiGOMNGmh59m6RKUfQj9vLaIlS24cJxQb6nJ4o3dH1iTQBsMgQISH8-870FhkD_JHyjEckZrIsz-BpadlX2hh55_bKVf__wyxX9qw74Rocr8vqfyjtwo_wI0WJTx-dUV09tS10Z3WNc3wVa_Wt2m-3W1vfqcz4d6CQadYf-TD2WidvrfQAUpkK9/dz/d5/L2dBISEvZ0FBIS9nQSEh/)
3. [https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tVJdb4IwFP0r88FH0gtFhEdkRlDUmGUofSEtBWSTglvDPn69Rffq2GLsw725uafnnDYHEbRDRNC2LKgsa0EPao6JlXibhRctIgBwRgYEy2n0GLoWrHVAESKIpEI2co_igsuHtBYyE3II7zRR87m3VDAqhtCyPb_URKZqBZZmgIGHgB2dM0y5luPc1kzHHmuU5VwVZujcYvkoyzuhJi05iv-E3vY5J2oNV44L6j45Q7yZ65vjEMA2ZwCBOVmvfG-jQ4B_AL9wxMrD-KoH30Dbtsw-0LOo3yr12U__fKLfq6DfqNBDj-9K78CN9HNEikPNLjEuX45H4qqsdvn8lGh337A2VWXjL-01X06xGc_b78lK61roDgYnjTlriA!!/dz/d5/L2dBISEvZ0FBIS9nQSEh/](https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tVJdb4IwFP0r88FH0gtFhEdkRlDUmGUofSEtBWSTglvDPn69Rffq2GLsw725uafnnDYHEbRDRNC2LKgsa0EPao6JlXibhRctIgBwRgYEy2n0GLoWrHVAESKIpEI2co_igsuHtBYyE3II7zRR87m3VDAqhtCyPb_URKZqBZZmgIGHgB2dM0y5luPc1kzHHmuU5VwVZujcYvkoyzuhJi05iv-E3vY5J2oNV44L6j45Q7yZ65vjEMA2ZwCBOVmvfG-jQ4B_AL9wxMrD-KoH30Dbtsw-0LOo3yr12U__fKLfq6DfqNBDj-9K78CN9HNEikPNLjEuX45H4qqsdvn8lGh337A2VWXjL-01X06xGc_b78lK61roDgYnjTlriA!!/dz/d5/L2dBISEvZ0FBIS9nQSEh/)
4. [Một số góp ý để xử lý khó khăn, vướng mắc do quy định của pháp luật trong lĩnh vực quy hoạch, xây dựng](https://baodautu.vn/mot-so-gop-y-de-xu-ly-kho-khan-vuong-mac-do-quy-dinh-cua-phap-luat-trong-linh-vuc-quy-hoach-xay-dung-d372986.html)
5. [EVNGENCO1 đề xuất đầu tư 1.500 MW năng lượng xanh tại Lâm Đồng](https://baodautu.vn/evngenco1-de-xuat-dau-tu-1500-mw-nang-luong-xanh-tai-lam-dong-d420160.html)
6. [I. Hoạt động của Hội đồng thành viên EVN](https://mof.gov.vn/bo-tai-chinh/bao-cao-tinh-hinh-dau-tu-quan-ly-su-dung-von-nha-nuoc-tai-doanh-nghiep/cong-bo-mot-so-thong-tin-dinh-ky-cua-tap-doan-evn)
7. [EVNGENCO3 (PGV): Sản lượng 2 tháng đầu năm hoàn thành 13% kế hoạch](https://baodautu.vn/evngenco3-pgv-san-luong-2-thang-dau-nam-hoan-thanh-13-ke-hoach-d550952.html)
8. [Ba nhà máy thủy điện của EVN tại Lai Châu sẽ nâng công suất thêm 770 MW](https://baodautu.vn/ba-nha-may-thuy-dien-cua-evn-tai-lai-chau-se-nang-cong-suat-them-770-mw-d302033.html)
9. [EVNGENCO3 (PGV): Sản lượng điện tháng 9 tăng mạnh, gần cán mốc 20 tỷ kWh sau 3 quý](https://baodautu.vn/evngenco3-pgv-san-luong-dien-thang-9-tang-manh-gan-can-moc-20-ty-kwh-sau-3-quy-d423426.html)

---
Bạn có muốn tìm hiểu thêm về các điều kiện để được miễn, giảm tiền thuê mặt nước đối với dự án đầu tư không?",False,False,,,
